ArrestSurrenderID,CaseMasterID,AccusedMasterID,ArrestType,ArrestDate,ArrestTime,ArrestPlace,ArrestingOfficerID,RemandDate,BailFlag
3972,3814,6414,Arrest,2026-05-09,03:03,the bus stand,2488,2026-05-10,Y
3973,3815,6416,Arrest,2026-01-05,18:21,the vegetable market,251,2026-01-06,Y
3974,3816,6417,Arrest,2024-06-24,23:22,his residence,1105,2024-06-25,Y
3975,3817,6418,Surrender,2026-01-11,13:12,his residence,1364,2026-01-12,N
3976,3818,6421,Arrest,2024-08-05,15:44,his residence,1762,2024-08-06,N
3977,3819,6422,Arrest,2022-03-24,21:23,the bus stand,992,2022-03-25,Y
3978,3820,6425,Arrest,2022-01-23,04:29,the railway station,1096,2022-01-24,N
3979,3821,6426,Arrest,2021-12-15,05:21,the vegetable market,2141,2021-12-16,Y
3980,3821,6427,Surrender,2021-12-11,13:52,the bus stand,2142,2021-12-12,N
3981,3823,6430,Arrest,2022-02-13,03:06,the bus stand,2144,2022-02-14,Y
3982,3824,6432,Arrest,2021-10-16,08:55,his residence,2138,2021-10-17,N
3983,3826,6434,Arrest,2025-08-25,05:03,the vegetable market,1148,2025-08-26,N
3984,3827,6435,Arrest,2024-08-09,23:36,a lodge in the town,1820,2024-08-10,Y
3985,3828,6438,Arrest,2024-10-03,12:50,the highway toll gate,1821,2024-10-04,Y
3986,3830,6440,Arrest,2022-11-16,03:56,the highway toll gate,419,2022-11-17,Y
3987,3831,6441,Arrest,2024-05-20,03:33,his residence,2309,2024-05-21,Y
3988,3832,6443,Arrest,2025-10-15,10:28,his residence,1287,2025-10-16,N
3989,3833,6444,Arrest,2025-04-29,21:16,the village outskirts,267,2025-04-30,Y
3990,3834,6446,Arrest,2023-06-12,16:46,the bus stand,270,2023-06-13,Y
3991,3835,6447,Arrest,2022-11-14,21:48,his residence,287,2022-11-15,Y
3992,3837,6449,Arrest,2026-05-31,13:23,the bus stand,272,2026-06-01,Y
3993,3838,6450,Arrest,2026-07-26,11:36,the bus stand,1021,2026-07-27,N
3994,3840,6453,Arrest,2026-01-20,07:49,a lodge in the town,184,2026-01-21,N
3995,3840,6454,Arrest,2026-01-04,21:47,the highway toll gate,183,2026-01-05,Y
3996,3840,6455,Arrest,2026-01-04,02:38,the vegetable market,186,2026-01-05,N
3997,3841,6456,Arrest,2025-09-08,07:06,the bus stand,2013,2025-09-09,N
3998,3841,6457,Arrest,2025-09-29,19:42,the bus stand,2013,2025-09-30,N
3999,3841,6459,Arrest,2025-09-23,01:30,the railway station,2011,2025-09-24,N
4000,3842,6460,Arrest,2025-05-30,08:56,the village outskirts,1596,2025-05-31,N
4001,3843,6462,Arrest,2025-04-19,19:01,the railway station,1597,2025-04-20,N
4002,3846,6465,Arrest,2025-12-02,16:06,the bus stand,853,2025-12-03,Y
4003,3847,6468,Arrest,2025-05-23,11:50,a lodge in the town,1803,2025-05-24,N
4004,3848,6469,Arrest,2024-10-21,20:44,the village outskirts,1798,2024-10-22,Y
4005,3848,6470,Arrest,2024-11-15,17:49,the bus stand,1796,2024-11-16,N
4006,3849,6471,Arrest,2025-02-26,11:25,the taluk border check post,809,2025-02-27,N
4007,3849,6472,Arrest,2025-03-03,07:48,the village outskirts,810,2025-03-04,Y
4008,3854,6478,Arrest,2022-11-23,07:48,the taluk border check post,813,2022-11-24,N
4009,3856,6481,Arrest,2025-03-03,18:41,a lodge in the town,1584,2025-03-04,Y
4010,3859,6486,Arrest,2025-01-22,14:43,the village outskirts,1903,2025-01-23,N
4011,3860,6487,Arrest,2022-10-29,18:04,the vegetable market,144,2022-10-30,Y
4012,3861,6488,Arrest,2025-12-16,19:09,the railway station,1953,2025-12-17,N
4013,3862,6489,Arrest,2024-03-22,19:04,the taluk border check post,967,2024-03-23,Y
4014,3862,6491,Arrest,2024-03-07,11:45,the highway toll gate,969,2024-03-08,Y
4015,3863,6493,Arrest,2026-02-24,17:23,the highway toll gate,1736,2026-02-25,N
4016,3863,6494,Arrest,2026-03-17,08:01,the highway toll gate,1732,2026-03-18,Y
4017,3863,6495,Arrest,2026-02-16,17:10,a lodge in the town,1735,2026-02-17,Y
4018,3863,6496,Arrest,2026-02-11,05:25,the vegetable market,1733,2026-02-12,Y
4019,3863,6497,Arrest,2026-02-08,19:44,the village outskirts,1738,2026-02-09,Y
4020,3864,6498,Arrest,2025-04-26,04:56,the railway station,1738,2025-04-27,Y
4021,3865,6499,Arrest,2026-05-05,05:17,the village outskirts,1868,2026-05-06,N
4022,3866,6501,Arrest,2024-11-16,10:58,the highway toll gate,1868,2024-11-17,N
4023,3867,6503,Surrender,2024-08-09,01:38,the vegetable market,598,2024-08-10,N
4024,3868,6504,Arrest,2026-06-12,10:39,the railway station,528,2026-06-13,N
4025,3868,6505,Surrender,2026-07-12,00:20,the bus stand,523,2026-07-13,N
4026,3868,6506,Arrest,2026-06-21,03:29,a lodge in the town,528,2026-06-22,N
4027,3869,6507,Arrest,2025-08-31,19:16,the taluk border check post,520,2025-09-01,N
4028,3869,6508,Arrest,2025-07-28,21:52,the bus stand,527,2025-07-29,Y
4029,3870,6509,Arrest,2026-07-09,16:39,a lodge in the town,523,2026-07-10,N
4030,3871,6510,Arrest,2024-10-17,00:48,the taluk border check post,2456,2024-10-18,Y
4031,3871,6511,Surrender,2024-10-13,14:12,the railway station,2457,2024-10-14,N
4032,3872,6512,Arrest,2022-02-19,15:42,the taluk border check post,256,2022-02-20,N
4033,3873,6513,Arrest,2026-03-15,06:15,the vegetable market,1714,2026-03-16,N
4034,3873,6514,Arrest,2026-02-23,00:15,the taluk border check post,1713,2026-02-24,Y
4035,3873,6516,Arrest,2026-04-03,16:53,a lodge in the town,1709,2026-04-04,N
4036,3875,6519,Surrender,2026-06-24,01:44,the railway station,850,2026-06-25,Y
4037,3877,6522,Surrender,2026-01-02,09:36,the bus stand,851,2026-01-03,N
4038,3878,6523,Arrest,2025-06-21,03:56,the vegetable market,1921,2025-06-22,N
4039,3879,6524,Arrest,2026-01-19,17:56,the vegetable market,1921,2026-01-20,Y
4040,3880,6525,Arrest,2026-02-12,05:27,the highway toll gate,1921,2026-02-13,Y
4041,3880,6526,Surrender,2026-02-15,03:44,the highway toll gate,1919,2026-02-16,N
4042,3880,6527,Arrest,2026-01-09,23:41,the bus stand,1918,2026-01-10,Y
4043,3882,6529,Arrest,2025-07-22,14:26,the bus stand,297,2025-07-23,N
4044,3882,6530,Arrest,2025-06-19,21:52,the taluk border check post,300,2025-06-20,N
4045,3883,6531,Arrest,2022-11-13,07:00,his residence,258,2022-11-14,Y
4046,3886,6535,Arrest,2025-10-26,01:57,the village outskirts,265,2025-10-27,N
4047,3886,6537,Surrender,2025-09-26,02:44,the taluk border check post,259,2025-09-27,Y
4048,3886,6539,Arrest,2025-10-22,00:47,his residence,260,2025-10-23,Y
4049,3887,6540,Arrest,2026-01-16,07:58,the bus stand,263,2026-01-17,N
4050,3888,6541,Arrest,2025-08-06,19:52,the taluk border check post,1408,2025-08-07,Y
4051,3889,6542,Arrest,2025-07-01,14:41,the village outskirts,1406,2025-07-02,N
4052,3890,6544,Arrest,2025-01-09,20:53,the railway station,2008,2025-01-10,Y
4053,3890,6545,Surrender,2024-12-30,19:33,the village outskirts,2008,2024-12-31,N
4054,3891,6546,Arrest,2025-02-03,02:59,the railway station,1952,2025-02-04,N
4055,3893,6548,Arrest,2026-02-05,19:30,the highway toll gate,630,2026-02-06,N
4056,3893,6549,Surrender,2026-02-23,12:40,the village outskirts,627,2026-02-24,Y
4057,3896,6552,Arrest,2025-09-21,07:38,the bus stand,1920,2025-09-22,Y
4058,3896,6553,Arrest,2025-09-02,11:01,his residence,1917,2025-09-03,Y
4059,3896,6554,Arrest,2025-08-23,07:10,the railway station,1917,2025-08-24,N
4060,3898,6556,Arrest,2024-10-17,15:00,his residence,1764,2024-10-18,Y
4061,3899,6557,Arrest,2024-08-18,14:43,the railway station,1764,2024-08-19,Y
4062,3900,6558,Arrest,2026-04-23,22:48,the bus stand,379,2026-04-24,Y
4063,3901,6559,Arrest,2025-04-18,01:24,the bus stand,177,2025-04-19,Y
4064,3901,6560,Arrest,2025-05-30,04:57,the taluk border check post,175,2025-05-31,N
4065,3902,6561,Arrest,2024-04-12,03:58,the railway station,2448,2024-04-13,Y
4066,3903,6562,Arrest,2022-01-20,17:26,the railway station,1313,2022-01-21,Y
4067,3904,6563,Arrest,2021-08-13,17:14,the railway station,1313,2021-08-14,Y
4068,3906,6567,Arrest,2023-09-06,18:29,the highway toll gate,1577,2023-09-07,Y
4069,3907,6568,Arrest,2024-04-09,18:14,the vegetable market,2358,2024-04-10,Y
4070,3908,6569,Arrest,2023-01-02,18:36,the taluk border check post,2516,2023-01-03,Y
4071,3910,6571,Arrest,2023-11-18,22:48,his residence,168,2023-11-19,N
4072,3912,6573,Arrest,2024-01-01,12:56,his residence,216,2024-01-02,Y
4073,3913,6574,Arrest,2022-06-16,19:49,his residence,511,2022-06-17,Y
4074,3914,6575,Arrest,2021-11-28,21:34,the railway station,1209,2021-11-29,N
4075,3915,6576,Arrest,2022-02-12,16:53,a lodge in the town,1209,2022-02-13,N
4076,3916,6577,Arrest,2023-02-07,18:53,a lodge in the town,2177,2023-02-08,Y
4077,3918,6580,Arrest,2023-03-16,21:32,the railway station,2089,2023-03-17,Y
4078,3918,6581,Arrest,2023-03-05,21:00,his residence,2089,2023-03-06,N
4079,3919,6582,Arrest,2025-07-21,07:47,his residence,980,2025-07-22,Y
4080,3921,6586,Arrest,2025-02-10,19:39,the bus stand,1876,2025-02-11,Y
4081,3922,6587,Arrest,2025-06-19,12:14,his residence,2238,2025-06-20,N
4082,3923,6588,Arrest,2021-12-18,00:02,the taluk border check post,2201,2021-12-19,N
4083,3925,6591,Arrest,2024-01-08,10:02,the highway toll gate,1810,2024-01-09,N
4084,3925,6592,Arrest,2024-01-06,20:03,the railway station,1810,2024-01-07,N
4085,3926,6594,Arrest,2024-06-13,02:06,the railway station,1806,2024-06-14,N
4086,3927,6596,Arrest,2022-01-19,21:23,the bus stand,294,2022-01-20,Y
4087,3928,6597,Arrest,2026-03-22,17:31,the village outskirts,521,2026-03-23,Y
4088,3928,6599,Arrest,2026-03-17,07:11,the taluk border check post,522,2026-03-18,Y
4089,3929,6600,Arrest,2026-04-01,19:31,the taluk border check post,2150,2026-04-02,Y
4090,3932,6603,Arrest,2025-04-27,03:01,the bus stand,1886,2025-04-28,Y
4091,3933,6604,Arrest,2024-03-08,16:12,the taluk border check post,1765,2024-03-09,Y
4092,3936,6608,Arrest,2025-02-16,21:40,the highway toll gate,232,2025-02-17,Y
4093,3938,6610,Arrest,2023-12-13,22:13,the vegetable market,1808,2023-12-14,Y
4094,3939,6611,Arrest,2024-04-26,16:42,a lodge in the town,1312,2024-04-27,Y
4095,3941,6617,Arrest,2025-08-12,13:12,a lodge in the town,1332,2025-08-13,Y
4096,3942,6619,Arrest,2024-05-24,23:45,the taluk border check post,283,2024-05-25,N
4097,3942,6620,Arrest,2024-06-10,15:25,the village outskirts,287,2024-06-11,Y
4098,3942,6621,Arrest,2024-05-20,09:52,the bus stand,286,2024-05-21,N
4099,3942,6622,Arrest,2024-05-13,19:08,the railway station,283,2024-05-14,Y
4100,3944,6624,Arrest,2023-06-07,07:01,the railway station,283,2023-06-08,Y
4101,3946,6627,Arrest,2024-06-09,16:22,his residence,1639,2024-06-10,N
4102,3946,6628,Arrest,2024-07-02,03:49,the taluk border check post,1640,2024-07-03,N
4103,3946,6629,Arrest,2024-06-04,06:00,the vegetable market,1638,2024-06-05,Y
4104,3948,6632,Arrest,2025-08-05,21:49,the village outskirts,2113,2025-08-06,N
4105,3949,6634,Arrest,2024-06-20,17:12,the bus stand,1946,2024-06-21,N
4106,3951,6636,Arrest,2025-12-08,03:02,the bus stand,275,2025-12-09,Y
4107,3953,6639,Arrest,2026-05-17,11:49,the bus stand,969,2026-05-18,Y
4108,3954,6640,Surrender,2025-12-07,08:51,the taluk border check post,971,2025-12-08,N
4109,3954,6641,Arrest,2025-11-08,08:24,his residence,970,2025-11-09,Y
4110,3955,6642,Arrest,2025-11-02,04:32,the taluk border check post,971,2025-11-03,Y
4111,3956,6643,Arrest,2025-03-14,23:41,the village outskirts,372,2025-03-15,Y
4112,3956,6644,Arrest,2025-04-03,10:20,the railway station,376,2025-04-04,N
4113,3957,6645,Arrest,2025-05-09,10:59,his residence,971,2025-05-10,N
4114,3958,6646,Arrest,2026-05-05,18:04,the highway toll gate,969,2026-05-06,N
4115,3958,6647,Arrest,2026-05-13,23:06,his residence,971,2026-05-14,N
4116,3960,6649,Arrest,2024-10-26,02:32,his residence,2003,2024-10-27,N
4117,3961,6650,Surrender,2026-03-09,02:09,the vegetable market,2499,2026-03-10,N
4118,3962,6652,Arrest,2022-09-26,03:01,a lodge in the town,2416,2022-09-27,Y
4119,3963,6653,Surrender,2022-10-23,16:26,the vegetable market,903,2022-10-24,N
4120,3963,6654,Surrender,2022-09-29,03:33,the railway station,900,2022-09-30,Y
4121,3964,6657,Arrest,2024-08-26,11:17,the taluk border check post,823,2024-08-27,N
4122,3965,6658,Arrest,2026-03-13,03:09,a lodge in the town,1784,2026-03-14,Y
4123,3966,6659,Arrest,2022-09-16,16:30,a lodge in the town,283,2022-09-17,Y
4124,3968,6662,Surrender,2023-09-16,02:46,the highway toll gate,2013,2023-09-17,N
4125,3969,6664,Arrest,2023-01-06,11:01,the vegetable market,1992,2023-01-07,Y
4126,3970,6666,Surrender,2024-12-24,07:50,his residence,2010,2024-12-25,N
4127,3971,6667,Arrest,2023-03-27,11:10,the taluk border check post,1487,2023-03-28,Y
4128,3972,6669,Arrest,2025-10-31,11:22,the village outskirts,1752,2025-11-01,N
4129,3974,6671,Arrest,2026-01-17,15:11,the bus stand,632,2026-01-18,Y
4130,3975,6673,Arrest,2026-02-07,13:08,the village outskirts,2158,2026-02-08,Y
4131,3976,6675,Arrest,2026-02-26,11:16,the highway toll gate,1782,2026-02-27,N
4132,3976,6677,Arrest,2026-03-18,11:26,the taluk border check post,1785,2026-03-19,Y
4133,3977,6679,Arrest,2026-05-07,05:19,the bus stand,1566,2026-05-08,N
4134,3977,6680,Arrest,2026-05-10,19:18,a lodge in the town,1567,2026-05-11,N
4135,3980,6683,Arrest,2025-12-07,16:11,the village outskirts,1065,2025-12-08,Y
4136,3981,6684,Arrest,2023-05-15,16:38,the railway station,752,2023-05-16,Y
4137,3982,6686,Arrest,2025-02-17,04:08,the bus stand,404,2025-02-18,N
4138,3982,6687,Arrest,2025-02-16,23:33,the bus stand,405,2025-02-17,N
4139,3983,6688,Arrest,2024-12-02,06:42,a lodge in the town,405,2024-12-03,N
4140,3983,6689,Arrest,2024-12-11,07:43,a lodge in the town,411,2024-12-12,Y
4141,3985,6692,Arrest,2023-10-28,23:20,the vegetable market,1872,2023-10-29,N
4142,3986,6694,Arrest,2023-07-03,09:51,the vegetable market,287,2023-07-04,Y
4143,3988,6696,Arrest,2023-10-20,23:10,his residence,286,2023-10-21,N
4144,3989,6697,Arrest,2024-03-06,14:05,the vegetable market,286,2024-03-07,Y
4145,3989,6699,Arrest,2024-01-24,15:29,the vegetable market,287,2024-01-25,Y
4146,3991,6701,Arrest,2023-11-15,19:54,the bus stand,954,2023-11-16,N
4147,3994,6705,Arrest,2025-11-02,07:41,the highway toll gate,1985,2025-11-03,N
4148,3995,6706,Arrest,2022-10-07,05:30,his residence,772,2022-10-08,Y
4149,3995,6707,Arrest,2022-10-19,09:38,his residence,776,2022-10-20,N
4150,3995,6708,Arrest,2022-11-04,16:28,the village outskirts,771,2022-11-05,Y
4151,3996,6709,Arrest,2023-07-14,11:12,the bus stand,2486,2023-07-15,N
4152,3996,6710,Arrest,2023-06-25,21:43,the vegetable market,2490,2023-06-26,N
4153,3996,6711,Arrest,2023-07-27,04:31,the village outskirts,2487,2023-07-28,Y
4154,3996,6712,Arrest,2023-07-04,04:17,the railway station,2486,2023-07-05,N
4155,3997,6713,Arrest,2023-01-07,21:22,the village outskirts,1049,2023-01-08,Y
4156,3998,6714,Arrest,2025-06-12,09:16,the highway toll gate,1993,2025-06-13,N
4157,3999,6715,Arrest,2025-08-15,11:46,a lodge in the town,1993,2025-08-16,Y
4158,4001,6718,Arrest,2024-06-15,10:50,his residence,274,2024-06-16,Y
4159,4002,6719,Surrender,2024-08-09,20:35,a lodge in the town,277,2024-08-10,Y
4160,4002,6720,Arrest,2024-08-06,09:27,his residence,275,2024-08-07,Y
4161,4002,6721,Arrest,2024-08-15,15:40,the vegetable market,278,2024-08-16,Y
4162,4003,6722,Arrest,2023-05-13,22:42,the village outskirts,273,2023-05-14,Y
4163,4004,6724,Arrest,2024-05-26,13:19,the taluk border check post,280,2024-05-27,N
4164,4004,6725,Surrender,2024-06-05,04:50,the village outskirts,273,2024-06-06,N
4165,4004,6726,Arrest,2024-06-29,09:26,the village outskirts,274,2024-06-30,N
4166,4005,6729,Arrest,2026-06-07,04:49,the vegetable market,269,2026-06-08,N
4167,4005,6730,Arrest,2026-05-15,09:41,his residence,267,2026-05-16,Y
4168,4006,6731,Arrest,2023-09-28,03:40,the vegetable market,549,2023-09-29,Y
4169,4007,6732,Arrest,2022-09-25,12:43,his residence,2097,2022-09-26,N
4170,4007,6734,Surrender,2022-10-15,04:26,the bus stand,2097,2022-10-16,Y
4171,4007,6735,Arrest,2022-10-19,04:27,a lodge in the town,2098,2022-10-20,N
4172,4008,6736,Surrender,2022-11-27,13:05,the village outskirts,2095,2022-11-28,N
4173,4009,6737,Arrest,2022-10-27,01:54,his residence,2095,2022-10-28,Y
4174,4010,6738,Arrest,2026-01-24,18:32,the railway station,287,2026-01-25,Y
4175,4011,6739,Arrest,2026-06-22,21:13,the taluk border check post,287,2026-06-23,N
4176,4012,6741,Arrest,2026-02-18,00:42,the vegetable market,1124,2026-02-19,N
4177,4014,6743,Arrest,2024-02-15,14:15,the village outskirts,486,2024-02-16,Y
4178,4015,6744,Arrest,2025-01-29,08:08,the railway station,952,2025-01-30,Y
4179,4017,6746,Arrest,2026-04-22,19:11,the vegetable market,306,2026-04-23,Y
4180,4017,6747,Arrest,2026-04-22,09:35,the railway station,300,2026-04-23,N
4181,4018,6748,Arrest,2023-02-01,08:18,a lodge in the town,2465,2023-02-02,N
4182,4018,6749,Arrest,2023-02-23,12:27,the village outskirts,2465,2023-02-24,Y
4183,4019,6750,Surrender,2022-04-01,06:56,a lodge in the town,2455,2022-04-02,N
4184,4019,6751,Surrender,2022-03-20,09:35,his residence,2463,2022-03-21,Y
4185,4020,6753,Arrest,2024-08-16,02:07,the taluk border check post,2185,2024-08-17,Y
4186,4021,6754,Arrest,2024-07-26,20:00,his residence,2190,2024-07-27,Y
4187,4022,6755,Arrest,2024-08-04,08:02,the railway station,2185,2024-08-05,Y
4188,4023,6756,Arrest,2024-06-08,06:16,the taluk border check post,2185,2024-06-09,Y
4189,4023,6757,Arrest,2024-05-01,21:56,the highway toll gate,2192,2024-05-02,Y
4190,4023,6758,Arrest,2024-06-09,13:37,the vegetable market,2189,2024-06-10,Y
4191,4023,6759,Surrender,2024-05-03,06:59,the bus stand,2191,2024-05-04,Y
4192,4024,6760,Arrest,2024-11-10,00:15,the taluk border check post,2185,2024-11-11,N
4193,4025,6761,Arrest,2023-03-16,06:05,his residence,196,2023-03-17,Y
4194,4029,6766,Surrender,2025-02-26,14:32,his residence,1780,2025-02-27,N
4195,4030,6767,Arrest,2025-06-30,10:14,the vegetable market,1780,2025-07-01,N
4196,4030,6768,Arrest,2025-06-24,09:50,his residence,1776,2025-06-25,Y
4197,4030,6769,Surrender,2025-06-17,03:58,the taluk border check post,1776,2025-06-18,N
4198,4031,6770,Arrest,2026-02-02,09:13,a lodge in the town,1631,2026-02-03,Y
4199,4031,6771,Arrest,2026-02-22,15:09,the railway station,1632,2026-02-23,Y
4200,4031,6772,Surrender,2026-01-16,14:00,the taluk border check post,1631,2026-01-17,N
4201,4032,6775,Arrest,2024-05-13,08:09,the bus stand,1658,2024-05-14,Y
4202,4033,6776,Arrest,2022-06-28,00:35,the highway toll gate,274,2022-06-29,N
4203,4034,6777,Arrest,2025-03-01,01:03,the highway toll gate,1793,2025-03-02,Y
4204,4035,6779,Arrest,2023-12-06,04:59,the bus stand,1341,2023-12-07,Y
4205,4037,6782,Arrest,2023-03-20,03:39,the highway toll gate,277,2023-03-21,N
4206,4038,6783,Arrest,2022-08-15,13:38,his residence,277,2022-08-16,Y
4207,4039,6784,Surrender,2023-06-28,17:14,the village outskirts,277,2023-06-29,Y
4208,4039,6785,Arrest,2023-06-19,02:50,the railway station,276,2023-06-20,N
4209,4040,6786,Arrest,2021-04-27,02:06,the taluk border check post,826,2021-04-28,Y
4210,4040,6787,Surrender,2021-04-22,16:31,the village outskirts,823,2021-04-23,N
4211,4041,6789,Arrest,2023-03-14,16:24,the bus stand,1915,2023-03-15,Y
4212,4041,6790,Arrest,2023-04-08,19:48,the vegetable market,1910,2023-04-09,N
4213,4043,6792,Arrest,2026-01-10,19:13,a lodge in the town,1334,2026-01-11,N
4214,4044,6793,Arrest,2024-01-02,23:30,the village outskirts,266,2024-01-03,Y
4215,4045,6795,Arrest,2024-08-21,10:59,the railway station,2399,2024-08-22,N
4216,4045,6796,Arrest,2024-09-24,12:24,the bus stand,2402,2024-09-25,Y
4217,4045,6797,Arrest,2024-08-10,05:07,the taluk border check post,2398,2024-08-11,N
4218,4046,6799,Arrest,2026-03-02,01:03,the village outskirts,2147,2026-03-03,N
4219,4046,6800,Arrest,2026-02-18,18:24,a lodge in the town,2148,2026-02-19,Y
4220,4047,6803,Arrest,2025-12-15,01:19,the bus stand,1327,2025-12-16,N
4221,4048,6804,Arrest,2025-09-23,02:55,his residence,2337,2025-09-24,Y
4222,4049,6805,Arrest,2024-05-09,18:26,the taluk border check post,1174,2024-05-10,N
4223,4050,6806,Arrest,2024-01-15,00:53,the vegetable market,1935,2024-01-16,Y
4224,4050,6807,Arrest,2024-02-08,23:14,a lodge in the town,1933,2024-02-09,N
4225,4052,6810,Arrest,2024-11-01,18:26,the village outskirts,517,2024-11-02,N
4226,4054,6812,Arrest,2021-08-19,15:01,the railway station,281,2021-08-20,Y
4227,4055,6813,Arrest,2022-11-06,04:33,the bus stand,2041,2022-11-07,N
4228,4056,6814,Arrest,2024-07-11,12:54,the highway toll gate,113,2024-07-12,N
4229,4056,6815,Arrest,2024-06-08,02:45,the highway toll gate,109,2024-06-09,Y
4230,4057,6817,Surrender,2023-02-24,15:15,the bus stand,2229,2023-02-25,N
4231,4059,6820,Arrest,2025-10-04,22:28,the taluk border check post,1928,2025-10-05,N
4232,4059,6821,Arrest,2025-09-09,15:36,the bus stand,1927,2025-09-10,Y
4233,4060,6824,Arrest,2026-01-23,07:55,the railway station,1092,2026-01-24,N
4234,4060,6826,Arrest,2026-01-20,17:36,the bus stand,1087,2026-01-21,Y
4235,4061,6829,Arrest,2021-05-02,09:10,the highway toll gate,5,2021-05-03,Y
4236,4061,6830,Arrest,2021-05-12,02:36,the vegetable market,6,2021-05-13,N
4237,4062,6833,Arrest,2021-07-04,05:46,the vegetable market,5,2021-07-05,Y
4238,4063,6834,Arrest,2023-05-13,09:38,the highway toll gate,837,2023-05-14,N
4239,4064,6835,Arrest,2023-06-05,14:52,the bus stand,837,2023-06-06,Y
